Epoch,PRN,PR_Residual
1841,18,0.5882157824029806
1841,20,1.016567213798751
1841,26,3.4157380582758927
1841,29,0.5136628536984622
1842,5,-1.3039731462571438
1842,10,0.05317874611100937
1842,13,-2.0086620304435314
1842,15,-0.21836949222237934
1842,16,1.6416006397925287
1842,18,0.16835344122700757
1842,20,1.072629717709568
1842,26,3.232334184025155
1842,29,0.9612849275171698
1843,5,-0.3706113589721842
1843,10,-0.09511169051997972
1843,13,-0.9916560299188744
1843,15,0.5784714036420961
1843,16,1.3631629017797948
1843,18,-0.01744874678650188
1843,20,0.9797827419922382
1843,26,2.9391972641690245
1843,29,1.706443742349486
1844,5,-0.4874623244702756
1844,10,0.43964375394129374
1844,13,-0.9166118885795118
1844,15,0.6057932840773077
1844,16,1.3446838770283076
1844,18,-0.17951187143871383
1844,20,1.1033208695345005
1844,26,3.317552359517988
1844,29,1.761357545364164
1845,5,-0.7119853920811723
1845,10,0.9600651265400089
1845,13,-0.9469544822552134
1845,15,0.5472426029338227
1845,16,1.1262282688882959
1845,18,-0.3524008031686696
1845,20,1.5813108040534405
1845,26,3.5457506706764814
1845,29,1.7749847625039026
1846,5,-0.31475707672902464
1846,10,0.6588991866108684
1846,13,-0.2032611708428984
1846,15,0.49386971181158934
1846,16,0.7590200695548361
1846,18,-0.3207457444600177
1846,20,1.0941329897712606
1846,26,3.253788345020496
1846,29,1.72361945443504
1847,5,-0.2618347680990736
1847,10,0.6636023128681319
1847,13,-0.03075152850365548
1847,15,0.22860529517188333
1847,16,0.5641169466871858
1847,18,-0.486014717251428
1847,20,1.2884952159264356
1847,26,2.7673494833615866
1847,29,1.5825624176441746
1848,5,-0.7200620512401885
1848,10,1.3972854178650378
1848,13,-0.1616151109177082
1848,15,0.07977590022200332
1848,16,1.0239911322804058
1848,18,0.3182688921106953
1848,20,1.7499161218644996
1848,26,3.6923581753021644
1848,29,1.9117922851799953
1849,5,-0.5883091567193324
1849,10,1.36485407540372
1849,13,0.2239488652459265
1849,15,0.31791506421240534
1849,16,0.9512954526389468
1849,18,0.2354855220774157
1849,20,1.1626253090802288
1849,26,3.1670271731322455
1849,29,2.17765757467457
1850,10,2.084985775322208
1850,13,-0.42110126444157103
1850,15,0.3095369524853204
1850,16,1.720331094440569
1850,18,0.5942864769675396
1850,20,1.8190432275563855
1850,26,3.6894341709420537
1850,29,2.4393694949435316
1851,10,2.35899132125547
1851,13,-0.6018890180277658
1851,15,0.3726337340765209
1851,16,1.5871521861381552
1851,18,0.7040601223820371
1851,20,2.17115998071335
1851,26,3.8074206781163156
1851,29,2.5739629343212833
1852,10,2.526848553125192
1852,13,-0.5894727557700818
1852,15,0.38802158091206707
1852,16,1.2208465477993062
1852,18,0.9052223137005511
1852,20,2.4159869602470216
1852,26,4.123816067696106
1852,29,2.69463912151188
1853,5,-1.2520472336083506
1853,13,-0.5106308660661725
1853,15,0.37640712671453613
1853,16,1.462457969880246
1853,18,1.0068592013256596
1853,20,2.6107209381731145
1853,26,4.380498046497694
1853,29,2.7525152364344336
1854,5,-1.5648730140630667
1854,10,3.0628038775805626
1854,13,-0.716408005360547
1854,15,0.06827107231992713
1854,16,1.8424412534280918
1854,18,1.4450360543113376
1854,20,3.214922844274577
1854,26,5.00299751879891
1854,29,2.7158010274160223
1855,10,3.002436096405785
1855,13,-0.971110919396402
1855,15,-0.21082006929956876
1855,16,1.9999516308112568
1855,18,1.0273371610249225
1855,20,3.0067742726957887
1855,25,1.4317591852821794
1855,26,4.665444513734844
1855,29,2.4063612559958454
1856,5,-3.020145867203108
1856,10,1.6681128228161173
1856,13,-3.6369667874673084
1856,15,-2.3140333519539045
1856,18,-0.45032563581781027
1856,20,1.3942390408147394
1856,25,-0.8146305264059777
1856,26,3.054446800688119
1856,29,-0.39508928250980624
1857,5,-2.67353449405791
1857,10,1.5809479622179348
1857,13,-3.4858340385441657
1857,15,-2.119790509985977
1857,16,0.26056862055006924
1857,18,0.03944005579549792
1857,20,1.6185282599088593
1857,25,-1.2213003112553498
1857,26,3.3477990431246614
1857,29,-0.1823469037312293
1858,5,-2.8818938503840865
1858,13,-3.770189659912676
1858,15,-2.1931160480220537
1858,16,0.7594520479029558
1858,18,0.22956808030707787
1858,20,1.9420206234731294
